ac_no,ac_name,ac_no_name,Category,District,Zone,party_name,Serial no.,candidate_name,candidate_list
133,Bhainsdehi,133.Bhainsdehi,ST,Betul,Mahakaushal,BJP,1,Surajlal Jawalkar ( Korku),1.Surajlal Jawalkar ( Korku)
134,Timarni,134.Timarni,ST,Harda,Narmada,INC,1,Abhijeet Shah Makrai (Gond),1.Abhijeet Shah Makrai (Gond)
134,Timarni,134.Timarni,ST,Harda,Narmada,INC,2,Ashok Singh Paigam (Gond),2.Ashok Singh Paigam (Gond)
134,Timarni,134.Timarni,ST,Harda,Narmada,BJP,1,Gajendar Saha (Gond),1.Gajendar Saha (Gond)
134,Timarni,134.Timarni,ST,Harda,Narmada,BJP,2,Jagdish Patel (Korku),2.Jagdish Patel (Korku)
134,Timarni,134.Timarni,ST,Harda,Narmada,INC,1,Parmila Singh Thakur (Korku),1.Parmila Singh Thakur (Korku)
134,Timarni,134.Timarni,ST,Harda,Narmada,INC,2,Ramesh Marsakole,2.Ramesh Marsakole
134,Timarni,134.Timarni,ST,Harda,Narmada,BJP,1,Sanjay Shah Makdai (Gond),1.Sanjay Shah Makdai (Gond)
134,Timarni,134.Timarni,ST,Harda,Narmada,BJP,2,Santosh Uike (Gond),2.Santosh Uike (Gond)
135,Harda,135.Harda,GEN,Harda,Narmada,BJP,3,Amar Singh Meena (Meena),3.Amar Singh Meena (Meena)
135,Harda,135.Harda,GEN,Harda,Narmada,INC,1,Awani Bansal (Bania),1.Awani Bansal (Bania)
135,Harda,135.Harda,GEN,Harda,Narmada,INC,2,Hemant Tale (Gurjar),2.Hemant Tale (Gurjar)
135,Harda,135.Harda,GEN,Harda,Narmada,BJP,1,Kamal Patel (Jat),1.Kamal Patel (Jat)
135,Harda,135.Harda,GEN,Harda,Narmada,INC,1,Kedar Sirohi (Jat),1.Kedar Sirohi (Jat)
135,Harda,135.Harda,GEN,Harda,Narmada,INC,2,Laxminarayan Panwar (Vishnoi),2.Laxminarayan Panwar (Vishnoi)
135,Harda,135.Harda,GEN,Harda,Narmada,INC,3,Om Patel (Jat),3.Om Patel (Jat)
135,Harda,135.Harda,GEN,Harda,Narmada,INC,4,Ram kishore Dogne (Gurjar),4.Ram kishore Dogne (Gurjar)
135,Harda,135.Harda,GEN,Harda,Narmada,BJP,1,Surendra Jain (Jain),1.Surendra Jain (Jain)
136,Seoni Malwa,136.Seoni Malwa,GEN,Hoshangabad,Narmada,INC,1,Omprakash Raghuwanshi (Rajput),1.Omprakash Raghuwanshi (Rajput)
136,Seoni Malwa,136.Seoni Malwa,GEN,Hoshangabad,Narmada,BJP,1,Bharat Rajput (Rajput),1.Bharat Rajput (Rajput)
136,Seoni Malwa,136.Seoni Malwa,GEN,Hoshangabad,Narmada,BJP,2,Premshankar Kunjilal Verma (Lodhi),2.Premshankar Kunjilal Verma (Lodhi)
136,Seoni Malwa,136.Seoni Malwa,GEN,Hoshangabad,Narmada,INC,1,Radheshyam Patel (Jat),1.Radheshyam Patel (Jat)
136,Seoni Malwa,136.Seoni Malwa,GEN,Hoshangabad,Narmada,INC,2,Sameer Sharma (Brahmin),2.Sameer Sharma (Brahmin)
136,Seoni Malwa,136.Seoni Malwa,GEN,Hoshangabad,Narmada,INC,3,Sudhir Kumar Patel (Kurmi),3.Sudhir Kumar Patel (Kurmi)
136,Seoni Malwa,136.Seoni Malwa,GEN,Hoshangabad,Narmada,BJP,1,Yogender Mandloi (Jat),1.Yogender Mandloi (Jat)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,BJP,2,Akhilesh Khandelwal ,2.Akhilesh Khandelwal 
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,BJP,3,Dr. Rajesh Sharma (Brahmin),3.Dr. Rajesh Sharma (Brahmin)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,BJP,4,Dr. Sitasaran Sharma (Brahmin),4.Dr. Sitasaran Sharma (Brahmin)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,BJP,5,Girja Shankar Sharma (Brahmin),5.Girja Shankar Sharma (Brahmin)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,INC,1,Mahendra Sharma (Brahmin),1.Mahendra Sharma (Brahmin)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,INC,2,Manak Agarwal (Bania),2.Manak Agarwal (Bania)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,BJP,1,Maya Naroliya ,1.Maya Naroliya 
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,INC,1,Neeraja Faujdar (Bania),1.Neeraja Faujdar (Bania)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,BJP,1,Piyush Sharma (Brahmin),1.Piyush Sharma (Brahmin)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,AAP,1,Rajan Malviya (Dhobi),1.Rajan Malviya (Dhobi)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,INC,1,Shivakant Guddan Pandey (Brahmin),1.Shivakant Guddan Pandey (Brahmin)
137,Hoshangabad,137.Hoshangabad,GEN,Hoshangabad,Narmada,INC,2,Shivraj Chandrol (Kurmi),2.Shivraj Chandrol (Kurmi)
138,Sohagpur,138.Sohagpur,GEN,Hoshangabad,Narmada,BJP,1,Darshan Singh Chaudhari (Kirar),1.Darshan Singh Chaudhari (Kirar)
138,Sohagpur,138.Sohagpur,GEN,Hoshangabad,Narmada,INC,1,Mehrban Singh Patel (Gurjar),1.Mehrban Singh Patel (Gurjar)
138,Sohagpur,138.Sohagpur,GEN,Hoshangabad,Narmada,INC,2,Pushpraj Patel (Gurjar),2.Pushpraj Patel (Gurjar)
138,Sohagpur,138.Sohagpur,GEN,Hoshangabad,Narmada,BJP,1,Rajo Malviya (Jatav),1.Rajo Malviya (Jatav)
138,Sohagpur,138.Sohagpur,GEN,Hoshangabad,Narmada,INC,1,Satpal Paliya (Brahmin),1.Satpal Paliya (Brahmin)
138,Sohagpur,138.Sohagpur,GEN,Hoshangabad,Narmada,INC,2,Savita Diwan Sharma (Brahmin),2.Savita Diwan Sharma (Brahmin)
138,Sohagpur,138.Sohagpur,GEN,Hoshangabad,Narmada,BJP,1,Vijay Pal Singh (Rajput),1.Vijay Pal Singh (Rajput)
139,Pipariya,139.Pipariya,SC,Hoshangabad,Narmada,BJP,2,Dilip Singare (Jatav),2.Dilip Singare (Jatav)
139,Pipariya,139.Pipariya,SC,Hoshangabad,Narmada,INC,1,Harish Beman (Katia),1.Harish Beman (Katia)
139,Pipariya,139.Pipariya,SC,Hoshangabad,Narmada,INC,2,Mamta Nagotra (Katiya),2.Mamta Nagotra (Katiya)
139,Pipariya,139.Pipariya,SC,Hoshangabad,Narmada,INC,3,Rajendra Mehra (Kotwal),3.Rajendra Mehra (Kotwal)
139,Pipariya,139.Pipariya,SC,Hoshangabad,Narmada,INC,4,Ramesh Vamane (Jatav),4.Ramesh Vamane (Jatav)
139,Pipariya,139.Pipariya,SC,Hoshangabad,Narmada,BJP,1,Sandhya Singare (Jatav),1.Sandhya Singare (Jatav)
139,Pipariya,139.Pipariya,SC,Hoshangabad,Narmada,BJP,2,Thakur Das Nagwanshi (Katia),2.Thakur Das Nagwanshi (Katia)
139,Pipariya,139.Pipariya,SC,Hoshangabad,Narmada,INC,1,Virendra Belvanshi (Katia),1.Virendra Belvanshi (Katia)
140,Udaipura,140.Udaipura,GEN,Raisen,Narmada,INC,2,Bhagwan Singh Rajput (Kirar),2.Bhagwan Singh Rajput (Kirar)
140,Udaipura,140.Udaipura,GEN,Raisen,Narmada,BJP,1,Devendra Dhakad (Kirar),1.Devendra Dhakad (Kirar)
140,Udaipura,140.Udaipura,GEN,Raisen,Narmada,INC,1,Devendra Singh Patel Gadarwas (Rajput),1.Devendra Singh Patel Gadarwas (Rajput)
140,Udaipura,140.Udaipura,GEN,Raisen,Narmada,BJP,1,Narendra Patel (Dhakad),1.Narendra Patel (Dhakad)
140,Udaipura,140.Udaipura,GEN,Raisen,Narmada,BJP,2,Ramkishan Patel (Kirar),2.Ramkishan Patel (Kirar)
140,Udaipura,140.Udaipura,GEN,Raisen,Narmada,INC,1,Sanjay Masani Dhakad (Kirar),1.Sanjay Masani Dhakad (Kirar)
141,Bhojpur,141.Bhojpur,GEN,Raisen,Narmada,BJP,1,Bhupendra Nagar (Dhakad),1.Bhupendra Nagar (Dhakad)
141,Bhojpur,141.Bhojpur,GEN,Raisen,Narmada,BJP,2,Lalit Susheel Sharma (Brahmin),2.Lalit Susheel Sharma (Brahmin)
141,Bhojpur,141.Bhojpur,GEN,Raisen,Narmada,BJP,3,Pawan Shrivastava (),3.Pawan Shrivastava ()
141,Bhojpur,141.Bhojpur,GEN,Raisen,Narmada,INC,1,Rajesh Patel (Kurmi),1.Rajesh Patel (Kurmi)
141,Bhojpur,141.Bhojpur,GEN,Raisen,Narmada,AAP,1,Subegh Singh Sheetal (Sikh),1.Subegh Singh Sheetal (Sikh)
141,Bhojpur,141.Bhojpur,GEN,Raisen,Narmada,BJP,1,Surendra Patwa (Jain),1.Surendra Patwa (Jain)
141,Bhojpur,141.Bhojpur,GEN,Raisen,Narmada,INC,1,Suresh Pachouri (Brahmin),1.Suresh Pachouri (Brahmin)
141,Bhojpur,141.Bhojpur,GEN,Raisen,Narmada,INC,2,Vibha Patel (Kirar),2.Vibha Patel (Kirar)
142,Sanchi,142.Sanchi,SC,Raisen,Narmada,INC,3,Dr. G C Gautam (Jatav),3.Dr. G C Gautam (Jatav)
142,Sanchi,142.Sanchi,SC,Raisen,Narmada,BJP,1,Dr. Prabhuram Choudhary (Jatav),1.Dr. Prabhuram Choudhary (Jatav)
142,Sanchi,142.Sanchi,SC,Raisen,Narmada,INC,1,Dr. Shailendra Kumar Jharia (Khatik),1.Dr. Shailendra Kumar Jharia (Khatik)
142,Sanchi,142.Sanchi,SC,Raisen,Narmada,BJP,1,Kiran Shejwar (Khatik),1.Kiran Shejwar (Khatik)
142,Sanchi,142.Sanchi,SC,Raisen,Narmada,INC,1,Madan lal Chaudhary (Jatav),1.Madan lal Chaudhary (Jatav)
142,Sanchi,142.Sanchi,SC,Raisen,Narmada,INC,2,Manoj Chawla (Jatav),2.Manoj Chawla (Jatav)
142,Sanchi,142.Sanchi,SC,Raisen,Narmada,BJP,1,Mudit Shejwar (Khatik),1.Mudit Shejwar (Khatik)
143,Silwani,143.Silwani,GEN,Raisen,Narmada,AAP,1,Basant Sharma (Brahmin),1.Basant Sharma (Brahmin)
143,Silwani,143.Silwani,GEN,Raisen,Narmada,BJP,1,Deepak Patil (Patidat),1.Deepak Patil (Patidat)
143,Silwani,143.Silwani,GEN,Raisen,Narmada,INC,1,Devendra Patel (Kurmi),1.Devendra Patel (Kurmi)
143,Silwani,143.Silwani,GEN,Raisen,Narmada,BJP,1,Digvijay Yadav (Yadav),1.Digvijay Yadav (Yadav)
143,Silwani,143.Silwani,GEN,Raisen,Narmada,INC,1,Neelmani Shah (Gond),1.Neelmani Shah (Gond)
143,Silwani,143.Silwani,GEN,Raisen,Narmada,INC,2,Rajendra Singh Tomar (Rajput),2.Rajendra Singh Tomar (Rajput)
143,Silwani,143.Silwani,GEN,Raisen,Narmada,BJP,1,Rampal Singh (Rajput),1.Rampal Singh (Rajput)
143,Silwani,143.Silwani,GEN,Raisen,Narmada,INC,1,Yogender Raghuvanshi (Rabhuvanshi),1.Yogender Raghuvanshi (Rabhuvanshi)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,BJP,1,Anand Jain (Jain),1.Anand Jain (Jain)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,BJP,2,Jyotisha (Jain),2.Jyotisha (Jain)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,INC,1,Manoj Kapoor (Punjabi Khatri),1.Manoj Kapoor (Punjabi Khatri)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,BJP,1,Manoj Katare (Brahmin),1.Manoj Katare (Brahmin)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,BJP,2,Mukesh Tandon (Rajput),2.Mukesh Tandon (Rajput)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,AAP,1,Pramod Sharma (Brahmin),1.Pramod Sharma (Brahmin)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,INC,1,Rakesh Katare (Brahmin),1.Rakesh Katare (Brahmin)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,INC,2,Randhir Singh Thakur (Dangi),2.Randhir Singh Thakur (Dangi)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,INC,3,Shashank Bhargava (Brahmin),3.Shashank Bhargava (Brahmin)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,BJP,1,Shyam Sundar Sharma (Brahmin),1.Shyam Sundar Sharma (Brahmin)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,INC,1,Sujeet Devaliya (Brahmin),1.Sujeet Devaliya (Brahmin)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,BJP,1,Sukhpreet Kaur (Sikh),1.Sukhpreet Kaur (Sikh)
144,Vidisha,144.Vidisha,GEN,Vidhisha,Narmada,BJP,2,Toran Singh Dangi (Dangi),2.Toran Singh Dangi (Dangi)
145,Basoda,145.Basoda,GEN,Vidhisha,Narmada,BJP,3,Hari Singh Badda (Raghuvanshi),3.Hari Singh Badda (Raghuvanshi)
145,Basoda,145.Basoda,GEN,Vidhisha,Narmada,BSP,1,Himmat Singh Kushwaha (Kushwaha),1.Himmat Singh Kushwaha (Kushwaha)
145,Basoda,145.Basoda,GEN,Vidhisha,Narmada,BJP,1,Kailash Raghuvanshi (Raghuvanshi),1.Kailash Raghuvanshi (Raghuvanshi)
145,Basoda,145.Basoda,GEN,Vidhisha,Narmada,BJP,2,Leena Jain (Jain),2.Leena Jain (Jain)
145,Basoda,145.Basoda,GEN,Vidhisha,Narmada,INC,1,Nishank Kumar Jain (Jain),1.Nishank Kumar Jain (Jain)
145,Basoda,145.Basoda,GEN,Vidhisha,Narmada,INC,2,Prabhat Ailia (Brahmin),2.Prabhat Ailia (Brahmin)
145,Basoda,145.Basoda,GEN,Vidhisha,Narmada,INC,3,Pralahad Raghuvanshi (Rajput),3.Pralahad Raghuvanshi (Rajput)
145,Basoda,145.Basoda,GEN,Vidhisha,Narmada,AAP,1,Rajendra Tiwari (Brahmin),1.Rajendra Tiwari (Brahmin)
145,Basoda,145.Basoda,GEN,Vidhisha,Narmada,BJP,1,Rakesh Jadhav (Rajput),1.Rakesh Jadhav (Rajput)
146,Kurwai,146.Kurwai,SC,Vidhisha,Narmada,BSP,1,Adv Imrat Singh Tilbar (Ahirwar),1.Adv Imrat Singh Tilbar (Ahirwar)
146,Kurwai,146.Kurwai,SC,Vidhisha,Narmada,INC,1,Advocate Subhash Bohat (Valmiki) ,1.Advocate Subhash Bohat (Valmiki) 
146,Kurwai,146.Kurwai,SC,Vidhisha,Narmada,BJP,1,Hari Singh Sapre (Khatik),1.Hari Singh Sapre (Khatik)
146,Kurwai,146.Kurwai,SC,Vidhisha,Narmada,INC,1,Pan Bai Panthi (Kori) ,1.Pan Bai Panthi (Kori) 
146,Kurwai,146.Kurwai,SC,Vidhisha,Narmada,AAP,1,Ramcharan Ahirwar (Jatav),1.Ramcharan Ahirwar (Jatav)
146,Kurwai,146.Kurwai,SC,Vidhisha,Narmada,INC,1,Rani Ahirwar (Ahirwar),1.Rani Ahirwar (Ahirwar)
146,Kurwai,146.Kurwai,SC,Vidhisha,Narmada,BJP,1,Ravi Shankar (Kori),1.Ravi Shankar (Kori)
146,Kurwai,146.Kurwai,SC,Vidhisha,Narmada,BJP,2,Veer Singh Panwar (Khatik),2.Veer Singh Panwar (Khatik)
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,BJP,3, Taramani Sharma (Brahmin),3. Taramani Sharma (Brahmin)
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,INC,1,Ashok Tyagi ,1.Ashok Tyagi 
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,INC,2,Gagnendra Raghuvanshi (Rajput),2.Gagnendra Raghuvanshi (Rajput)
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,BJP,1,Jharsingh Dangi (Dangi),1.Jharsingh Dangi (Dangi)
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,BJP,2,Lal Rajesh Yadav (Yadav),2.Lal Rajesh Yadav (Yadav)
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,BSP,1,Mubarak Ali (Muslim),1.Mubarak Ali (Muslim)
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,AAP,1,Rajat Saxena (Kayasth),1.Rajat Saxena (Kayasth)
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,INC,1,Rinki Raghuvanshi (Rajput),1.Rinki Raghuvanshi (Rajput)
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,INC,2,Surendra Upadyay (Brahmin),2.Surendra Upadyay (Brahmin)
147,Sironj,147.Sironj,GEN,Vidhisha,Narmada,BJP,1,Umakant Sharma (Brahmin),1.Umakant Sharma (Brahmin)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,INC,1,Anand Pratap Singh (Rajput),1.Anand Pratap Singh (Rajput)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,AAP,1,Dwarka Pratap Kirar (Kirar),1.Dwarka Pratap Kirar (Kirar)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,INC,1,Jyotsna Yadav (Yadav),1.Jyotsna Yadav (Yadav)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,BJP,1,Kamal Vishwakarma (Vishwakarma),1.Kamal Vishwakarma (Vishwakarma)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,BJP,2,Narayan Singh Kushwaha (Kushwaha),2.Narayan Singh Kushwaha (Kushwaha)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,BJP,3,Rajshri-Rudra Pratap Singh (Rajput),3.Rajshri-Rudra Pratap Singh (Rajput)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,BJP,4,Ram Mohan Bhagele (Bhagele),4.Ram Mohan Bhagele (Bhagele)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,INC,1,Shivendra Pratap Singh (Rajput),1.Shivendra Pratap Singh (Rajput)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,BJP,1,Shyam Sundar Sharma (Brahmin),1.Shyam Sundar Sharma (Brahmin)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,INC,1,Sindhu Vikram Singh (Rajput),1.Sindhu Vikram Singh (Rajput)
148,Shamshabad,148.Shamshabad,GEN,Vidhisha,Narmada,BJP,1,Surya Prakash Meena (Meena),1.Surya Prakash Meena (Meena)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,IND,1,Balaram Ratnakar (Khatik),1.Balaram Ratnakar (Khatik)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,BJP,1,Bhojpal Singh Ahirwar (Jatav),1.Bhojpal Singh Ahirwar (Jatav)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,INC,1,Jayashree Harikaran (Jatav),1.Jayashree Harikaran (Jatav)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,BJP,1,Kishan Suryavanshi (Jatav),1.Kishan Suryavanshi (Jatav)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,INC,1,Prabhulal (Jatav),1.Prabhulal (Jatav)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,INC,2,Ram Kanhaiya (Jatav),2.Ram Kanhaiya (Jatav)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,INC,3,Rambhai Mehar (Mehar),3.Rambhai Mehar (Mehar)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,AAP,1,Sheela,1.Sheela
149,Berasia,149.Berasia,SC,Bhopal,Narmada,AAP,2,Shivanarayan Agarwal (Bania),2.Shivanarayan Agarwal (Bania)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,INC,1,Vinay Mehar (Mehar),1.Vinay Mehar (Mehar)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,BJP,1,Vishnu Khatri (Khatik),1.Vishnu Khatri (Khatik)
149,Berasia,149.Berasia,SC,Bhopal,Narmada,BSP,1,Vishram Singh Ahirwar (Jatav),1.Vishram Singh Ahirwar (Jatav)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,BJP,1,Alok Sharma (Brahmin),1.Alok Sharma (Brahmin)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,INC,1,Arif Aqueel (Muslim),1.Arif Aqueel (Muslim)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,INC,2,Atif Aqeel (Muslim),2.Atif Aqeel (Muslim)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,BJP,1,Bhakti Sharma (Brahmin),1.Bhakti Sharma (Brahmin)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,BJP,2,Chetan Bhargav (Brahmin),2.Chetan Bhargav (Brahmin)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,BJP,3,Fatima Rasool (Muslim),3.Fatima Rasool (Muslim)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,AAP,1,Javed Khan (Muslim),1.Javed Khan (Muslim)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,INC,1,Kailash Mishra (Brahmin),1.Kailash Mishra (Brahmin)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,INC,2,Mohammad Saud (Muslim),2.Mohammad Saud (Muslim)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,AAP,1,Mossil Khan (Muslim),1.Mossil Khan (Muslim)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,INC,1,Nasir Islam (Muslim),1.Nasir Islam (Muslim)
150,Bhopal Uttar,150.Bhopal Uttar,GEN,Bhopal,Narmada,BJP,1,Ramesh Sharma (Brahmin),1.Ramesh Sharma (Brahmin)
151,Narela,151.Narela,GEN,Bhopal,Narmada,INC,1, Asif Zaki (Muslim),1. Asif Zaki (Muslim)
151,Narela,151.Narela,GEN,Bhopal,Narmada,INC,2,Dr. Mahendra Singh Chouhan (Rajput)  ,2.Dr. Mahendra Singh Chouhan (Rajput)  
151,Narela,151.Narela,GEN,Bhopal,Narmada,INC,3,Manoj Shukla (Brahmin)  ,3.Manoj Shukla (Brahmin)  
151,Narela,151.Narela,GEN,Bhopal,Narmada,AAP,1,Nadeem Ali (Muslim),1.Nadeem Ali (Muslim)
151,Narela,151.Narela,GEN,Bhopal,Narmada,BJP,1,Neeraj Pachouri (Brahmin),1.Neeraj Pachouri (Brahmin)
151,Narela,151.Narela,GEN,Bhopal,Narmada,BJP,2,Nitin Pathak (Brahmin),2.Nitin Pathak (Brahmin)
151,Narela,151.Narela,GEN,Bhopal,Narmada,AAP,1,Ramakanth Patel,1.Ramakanth Patel
151,Narela,151.Narela,GEN,Bhopal,Narmada,BJP,1,Sunil Sood (Khatri),1.Sunil Sood (Khatri)
151,Narela,151.Narela,GEN,Bhopal,Narmada,BJP,2,Vishwas Sarang (Kayasth),2.Vishwas Sarang (Kayasth)
152,Bhopal Dakshina-Pashchim,152.Bhopal Dakshina-Pashchim,GEN,Bhopal,Narmada,BJP,3,Alok Sharma (Brahmin),3.Alok Sharma (Brahmin)
152,Bhopal Dakshina-Pashchim,152.Bhopal Dakshina-Pashchim,GEN,Bhopal,Narmada,INC,1,Amit Sharma (Brahmin),1.Amit Sharma (Brahmin)
152,Bhopal Dakshina-Pashchim,152.Bhopal Dakshina-Pashchim,GEN,Bhopal,Narmada,AAP,1,Deepak Tiwari (Brahmin),1.Deepak Tiwari (Brahmin)
152,Bhopal Dakshina-Pashchim,152.Bhopal Dakshina-Pashchim,GEN,Bhopal,Narmada,AAP,2,Dr Parvindar Kaur,2.Dr Parvindar Kaur
152,Bhopal Dakshina-Pashchim,152.Bhopal Dakshina-Pashchim,GEN,Bhopal,Narmada,BJP,1,Kishan Suryavanshi (Rajput),1.Kishan Suryavanshi (Rajput)
152,Bhopal Dakshina-Pashchim,152.Bhopal Dakshina-Pashchim,GEN,Bhopal,Narmada,INC,1,P.C. Sharma (Brahmin),1.P.C. Sharma (Brahmin)
152,Bhopal Dakshina-Pashchim,152.Bhopal Dakshina-Pashchim,GEN,Bhopal,Narmada,BJP,1,Rahul Kothari (Jain),1.Rahul Kothari (Jain)
152,Bhopal Dakshina-Pashchim,152.Bhopal Dakshina-Pashchim,GEN,Bhopal,Narmada,INC,1,Sanjeev Saxena (Kayasth),1.Sanjeev Saxena (Kayasth)
152,Bhopal Dakshina-Pashchim,152.Bhopal Dakshina-Pashchim,GEN,Bhopal,Narmada,BJP,1,Umashankar Gupta (Bania),1.Umashankar Gupta (Bania)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,BJP,2,Alok Sharma (Brahmin),2.Alok Sharma (Brahmin)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,INC,1,Arif Masood (Muslim),1.Arif Masood (Muslim)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,INC,2,Asif Zaki (Muslim),2.Asif Zaki (Muslim)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,AAP,1,Avadesh Purohit (Brahmin),1.Avadesh Purohit (Brahmin)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,BJP,1,Dhruv Naryan Singh (Rajput),1.Dhruv Naryan Singh (Rajput)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,INC,1,Premnarayan Ahirwar (Jatav),1.Premnarayan Ahirwar (Jatav)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,BJP,1,Rahul Kothari (Jain),1.Rahul Kothari (Jain)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,INC,1,Sajid Ali (Muslim),1.Sajid Ali (Muslim)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,AAP,1,Sudeshna Mishra (Brahmin),1.Sudeshna Mishra (Brahmin)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,BJP,1,Summit Pachauri (Brahmin),1.Summit Pachauri (Brahmin)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,BJP,2,Surendra Nath Singh  (Rjput),2.Surendra Nath Singh  (Rjput)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,BJP,3,Surjeet Singh Chouhan (Kirar),3.Surjeet Singh Chouhan (Kirar)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,IND,1,Vilas Ghadge (Kshatriya Marati),1.Vilas Ghadge (Kshatriya Marati)
153,Bhopal Madhya,153.Bhopal Madhya,GEN,Bhopal,Narmada,INC,1,Yashwanth Yadav (Yadav),1.Yashwanth Yadav (Yadav)
154,Govindpura,154.Govindpura,GEN,Bhopal,Narmada,INC,2, Deepati Singh (Rajput),2. Deepati Singh (Rajput)
154,Govindpura,154.Govindpura,GEN,Bhopal,Narmada,BJP,1,Alok Sharma (Brahmin),1.Alok Sharma (Brahmin)
